price,bedrooms,bathrooms,sqft_living,floors,view,sqft_above,sqft_basement
530000.0,3.0,1.75,1250,1.5,0,1250,0
495000.0,4.0,2.25,2220,1.0,0,1110,1110
500000.0,3.0,1.75,1620,1.0,0,830,790
325000.0,3.0,1.75,2250,1.0,0,2250,0
471000.0,4.0,2.5,3030,2.0,0,2020,1010
223000.0,3.0,1.0,1030,1.0,0,1030,0
503000.0,3.0,2.5,2190,2.0,0,2190,0
230000.0,3.0,2.0,1440,1.0,0,720,720
550000.0,4.0,2.5,2170,1.0,0,1460,710
1100000.0,4.0,3.75,2930,1.5,0,2130,800
193000.0,3.0,1.5,1180,1.0,0,1180,0
712500.0,3.0,1.5,1660,1.0,0,1660,0
689800.0,3.0,2.75,2390,1.0,0,1390,1000
430000.0,3.0,2.0,1360,1.5,0,910,450
785200.0,3.0,2.25,1840,1.5,0,1540,300
474900.0,3.0,2.25,1800,1.0,0,1800,0
941500.0,5.0,3.5,3490,2.0,4,2460,1030
312000.0,4.0,2.5,1830,2.0,0,1830,0
835000.0,4.0,2.75,1550,1.5,0,1550,0
713250.0,3.0,2.0,2050,1.0,0,2050,0
440000.0,2.0,1.0,1230,1.0,0,1130,100
580135.0,4.0,2.5,3150,2.0,0,3150,0
575000.0,3.0,2.25,3800,1.0,0,3330,470
613000.0,3.0,2.5,1350,2.0,0,1350,0
235000.0,3.0,2.0,1530,1.0,0,1530,0
660000.0,3.0,2.5,2290,3.0,0,2290,0
280000.0,2.0,1.5,1480,1.0,0,1480,0
268000.0,3.0,1.75,1970,1.0,0,1970,0
235000.0,2.0,1.0,720,1.0,0,720,0
390000.0,3.0,2.0,1080,1.0,0,1080,0
654950.0,4.0,2.5,2790,2.0,0,2790,0
449500.0,5.0,2.75,2040,1.0,0,1200,840
150000.0,3.0,1.0,1320,1.0,0,1320,0
710000.0,3.0,2.0,2140,1.0,0,1070,1070
420000.0,3.0,1.75,1660,1.0,0,1380,280
312000.0,3.0,2.25,1540,1.0,0,770,770
320000.0,3.0,2.0,1880,1.0,0,940,940
235000.0,3.0,1.0,1250,1.0,0,1250,0
545000.0,3.0,1.75,1810,1.5,0,1810,0
640000.0,3.0,2.5,2370,2.0,0,2370,0
432000.0,3.0,2.5,1970,2.0,0,1970,0
548000.0,3.0,2.5,2110,2.0,0,2110,0
830000.0,3.0,3.0,2080,1.5,0,2080,0
409950.0,2.0,1.75,1370,1.0,0,1370,0
695000.0,4.0,2.5,2961,2.0,0,2961,0
562100.0,3.0,2.25,2090,2.0,0,2090,0
475000.0,3.0,2.5,2600,2.0,0,2600,0
425000.0,3.0,2.25,1870,1.0,0,1440,430
600000.0,4.0,2.5,2620,2.0,0,2620,0
239000.0,3.0,1.75,1340,1.0,0,1340,0
295000.0,2.0,1.0,1170,1.0,0,1170,0
560000.0,3.0,1.75,2000,1.0,0,1400,600
613000.0,5.0,2.5,2070,1.0,0,1340,730
847000.0,5.0,1.0,2550,2.5,0,2550,0
206000.0,3.0,1.0,1060,1.0,0,1060,0
253000.0,2.0,1.75,1220,1.0,0,860,360
430000.0,4.0,2.25,1790,1.0,0,1110,680
605000.0,3.0,2.0,2060,1.0,0,1120,940
425000.0,2.0,2.5,1140,3.0,0,1140,0
720000.0,4.0,2.5,2870,2.0,0,2870,0
1298000.0,4.0,3.5,2790,1.5,0,2790,0
210000.0,3.0,1.0,1110,1.0,0,1110,0
234000.0,2.0,1.0,940,1.0,0,940,0
285000.0,3.0,1.75,2880,1.0,0,1580,1300
400000.0,3.0,1.5,1200,1.0,0,1200,0
718000.0,3.0,1.0,1030,1.0,0,1030,0
174500.0,2.0,2.5,1240,2.0,0,1240,0
222400.0,3.0,2.0,1200,1.0,0,1200,0
402500.0,3.0,3.25,2780,2.0,0,2780,0
250000.0,3.0,2.25,1765,2.0,0,1765,0
600000.0,4.0,2.5,1960,1.0,1,1290,670
930000.0,2.0,2.5,2680,1.0,0,2680,0
272500.0,3.0,2.0,1410,1.0,0,1410,0
363990.0,4.0,2.5,2240,2.0,0,2240,0
575000.0,4.0,2.75,3120,2.0,0,3120,0
400000.0,3.0,2.25,1450,2.0,0,1450,0
427874.0,3.0,3.0,2340,2.0,0,2340,0
309000.0,5.0,2.75,2481,2.0,0,2481,0
320000.0,3.0,3.25,1530,2.0,0,1140,390
390000.0,3.0,2.25,1250,1.0,0,1250,0
299000.0,1.0,0.75,560,1.0,0,560,0
375000.0,4.0,1.75,2200,1.0,0,1100,1100
240500.0,3.0,1.75,1460,1.0,0,990,470
320000.0,3.0,1.5,1650,1.0,0,1130,520
1270000.0,5.0,2.5,3200,1.0,0,2160,1040
658588.0,3.0,2.25,2560,2.0,0,2560,0
270000.0,3.0,2.25,2080,1.5,0,1550,530
327500.0,3.0,1.0,1070,1.0,0,1070,0
340000.0,3.0,1.75,2190,2.0,0,2190,0
200000.0,3.0,1.5,2060,1.5,0,2060,0
1025000.0,3.0,1.75,2640,1.0,3,1320,1320
275000.0,3.0,2.5,1720,1.0,0,1000,720
1126000.0,5.0,3.5,3880,2.0,3,2540,1340
280000.0,2.0,1.0,960,1.0,0,960,0
865000.0,3.0,1.75,2090,2.0,0,1610,480
532000.0,3.0,2.5,1820,2.0,0,1820,0
364950.0,4.0,2.5,2310,2.0,0,2310,0
212500.0,3.0,1.0,920,1.0,0,920,0
135000.0,1.0,1.0,790,1.0,0,790,0
437000.0,2.0,1.75,1500,1.0,0,910,590
390000.0,3.0,1.0,1240,1.0,0,1240,0
760000.0,4.0,2.5,2730,2.0,0,2730,0
119500.0,3.0,1.0,1170,1.0,0,1170,0
837500.0,4.0,2.5,2700,2.0,0,2700,0
327500.0,4.0,1.75,1650,1.0,0,1650,0
175000.0,2.0,1.0,670,1.0,0,670,0
289950.0,3.0,2.0,1670,1.0,0,1670,0
400000.0,3.0,1.75,1530,1.0,0,1530,0
219950.0,3.0,2.25,1500,1.0,0,1150,350
161700.0,4.0,1.75,1720,1.0,0,1220,500
500000.0,5.0,3.0,2920,2.0,0,2920,0
465000.0,3.0,1.0,910,1.0,0,910,0
540000.0,3.0,1.0,1050,1.0,0,1050,0
525000.0,3.0,2.0,1540,1.0,0,1540,0
324950.0,3.0,1.0,1210,1.0,0,1210,0
565000.0,5.0,2.5,2650,1.0,0,1400,1250
760500.0,3.0,2.0,1990,1.0,0,1130,860
1100000.0,5.0,2.75,2660,1.0,4,1470,1190
453500.0,5.0,2.5,2300,1.0,0,1170,1130
275000.0,2.0,1.0,770,1.0,0,770,0
875000.0,4.0,2.75,3790,2.0,0,3790,0
335000.0,4.0,2.75,2540,1.0,0,1600,940
646000.0,4.0,2.25,2500,1.0,0,1600,900
392500.0,4.0,2.5,2150,2.0,0,2150,0
785000.0,3.0,1.75,1670,1.0,0,1670,0
470000.0,3.0,2.0,1800,1.0,0,1800,0
560000.0,3.0,2.5,2070,2.0,0,2070,0
519000.0,2.0,1.0,830,1.0,0,830,0
746000.0,3.0,2.25,2370,1.0,0,1650,720
317000.0,3.0,1.0,1010,1.0,0,1010,0
371000.0,3.0,1.5,1420,1.0,0,1420,0
250000.0,4.0,2.0,2120,1.5,0,2120,0
532000.0,4.0,1.75,2020,1.0,0,1430,590
499950.0,3.0,2.5,1520,2.0,0,1040,480
375000.0,2.0,1.0,820,1.0,0,820,0
640000.0,3.0,2.5,1690,2.5,0,1690,0
400000.0,3.0,2.0,2260,1.0,0,1130,1130
572000.0,3.0,2.25,1830,1.0,0,1290,540
310000.0,3.0,2.0,1350,1.0,0,1110,240
989000.0,5.0,3.5,3280,2.0,0,2440,840
685000.0,4.0,2.5,2770,2.0,0,2770,0
907500.0,4.0,2.5,2770,2.0,0,2770,0
427500.0,4.0,2.5,2460,2.0,0,2460,0
365000.0,2.0,1.0,1250,1.0,0,1250,0
250500.0,3.0,2.0,1710,2.0,0,1710,0
411715.0,3.0,1.75,1840,1.0,0,1040,800
415000.0,4.0,2.5,2000,2.0,0,2000,0
129000.0,1.0,1.0,650,1.0,0,650,0
489000.0,3.0,1.5,1020,1.0,0,920,100
170000.0,2.0,1.0,1500,1.0,0,1500,0
418500.0,3.0,2.5,2060,2.0,0,2060,0
261000.0,3.0,1.5,1810,1.0,0,950,860
355000.0,2.0,1.75,1650,1.0,0,950,700
742000.0,3.0,3.25,1540,3.0,0,1540,0
399950.0,3.0,1.5,2080,1.0,0,1190,890
791000.0,3.0,2.25,2430,2.0,0,1810,620
190000.0,5.0,2.0,1750,1.0,0,1750,0
229500.0,3.0,1.75,1770,1.0,0,1770,0
539000.0,3.0,2.5,1710,2.0,0,1570,140
545000.0,5.0,2.5,2730,1.0,0,1660,1070
285000.0,3.0,2.5,2437,2.0,0,2437,0
648000.0,4.0,2.5,3290,2.0,0,3290,0
610000.0,4.0,3.5,2910,2.0,0,2910,0
767450.0,3.0,2.0,1630,1.0,0,1630,0
586500.0,3.0,2.5,1780,3.0,0,1600,180
520000.0,3.0,3.25,1540,2.0,0,1540,0
455000.0,3.0,1.75,1420,3.0,0,1420,0
653000.0,3.0,2.5,2680,1.0,0,1610,1070
279950.0,3.0,2.0,1750,1.0,0,1350,400
449950.0,3.0,2.5,2170,2.0,0,2170,0
565000.0,3.0,2.75,2390,1.0,0,1360,1030
620000.0,4.0,2.25,2400,1.5,0,1460,940
269000.0,3.0,1.0,1690,1.0,0,1020,670
875000.0,3.0,3.5,3250,2.0,0,2500,750
425000.0,4.0,2.75,2440,2.0,1,2440,0
647500.0,3.0,1.75,1290,1.0,0,1290,0
450000.0,4.0,1.0,2000,1.5,0,1250,750
440000.0,3.0,1.0,1050,1.0,0,1050,0
445000.0,4.0,2.5,2340,2.0,0,2340,0
530000.0,4.0,2.25,2210,2.0,0,2210,0
875000.0,5.0,2.5,2920,2.0,0,2320,600
798000.0,3.0,3.5,3590,2.0,0,3590,0
297500.0,4.0,2.5,1910,2.0,0,1910,0
749950.0,4.0,2.75,3110,2.0,0,3110,0
495000.0,5.0,3.0,2440,1.0,0,1450,990
540000.0,4.0,2.25,1330,1.5,0,1330,0
395000.0,3.0,1.75,1460,1.0,0,1460,0
214100.0,2.0,2.5,1150,2.0,0,1150,0
210000.0,4.0,1.5,1920,1.0,0,1370,550
546000.0,2.0,1.0,970,1.0,0,970,0
292000.0,5.0,2.5,2490,1.0,0,1490,1000
289000.0,3.0,2.0,1680,1.0,0,1680,0
240000.0,3.0,1.0,1150,1.0,0,1150,0
395000.0,4.0,3.0,1980,1.0,0,1160,820
795000.0,4.0,2.25,2070,1.0,0,1700,370
725000.0,4.0,2.75,2420,1.0,0,1530,890
335000.0,4.0,2.5,2610,2.0,0,2610,0
492000.0,4.0,3.75,2810,2.0,2,2070,740
250000.0,3.0,2.5,1510,1.0,0,1030,480
700000.0,3.0,1.75,1910,1.0,0,1080,830
555000.0,4.0,2.75,2020,1.0,0,1420,600
640000.0,3.0,1.75,2340,1.0,0,1170,1170
390000.0,3.0,2.0,1463,3.0,0,1463,0
466500.0,3.0,1.0,1430,1.0,0,950,480
372500.0,3.0,1.5,1180,1.0,0,800,380
255000.0,3.0,2.5,1610,2.0,0,1610,0
466800.0,3.0,2.5,1480,2.0,0,1480,0
749000.0,3.0,2.5,2670,2.0,0,2670,0
610000.0,4.0,1.75,1830,2.0,0,1230,600
356000.0,2.0,1.0,920,1.0,0,920,0
165000.0,3.0,1.0,1150,1.0,0,1150,0
229000.0,2.0,1.0,1190,1.0,0,830,360
530000.0,4.0,3.25,4160,2.0,0,2760,1400
499950.0,3.0,2.5,2370,2.0,0,2370,0
619000.0,4.0,1.75,1660,1.5,0,1660,0
547000.0,3.0,2.5,1480,1.0,0,1480,0
359800.0,4.0,2.5,2390,2.0,0,2390,0
499000.0,3.0,3.5,1690,2.0,0,1360,330
189000.0,3.0,1.0,1010,1.0,0,1010,0
799000.0,4.0,3.5,3500,2.0,0,2500,1000
257000.0,4.0,2.75,2330,1.0,0,1800,530
270000.0,3.0,1.5,1890,1.0,0,1090,800
453500.0,4.0,1.75,2000,1.0,2,1300,700
237000.0,3.0,1.0,1130,1.0,0,1130,0
456000.0,4.0,1.75,1670,1.0,0,1670,0
355500.0,3.0,2.5,2600,2.0,0,2600,0
299950.0,4.0,1.75,1560,1.0,0,1560,0
335000.0,3.0,2.0,1170,1.0,0,1170,0
268500.0,4.0,2.5,2100,2.0,0,2100,0
385000.0,3.0,2.25,1710,1.0,0,1210,500
376000.0,4.0,2.75,2420,2.0,0,2420,0
605004.0,4.0,2.0,1370,2.0,0,1370,0
886000.0,4.0,2.0,2660,1.5,0,1480,1180
560000.0,4.0,2.5,2260,2.0,0,2260,0
343000.0,4.0,2.5,2070,2.0,0,2070,0
270000.0,3.0,1.0,1500,1.0,0,1500,0
411605.0,4.0,2.5,2658,2.0,0,2658,0
550000.0,4.0,2.5,2700,2.0,0,2700,0
465000.0,3.0,2.25,1530,2.0,0,1050,480
584000.0,3.0,2.5,1480,2.0,0,1280,200
275000.0,3.0,3.0,1390,2.0,0,1140,250
324500.0,3.0,2.5,1660,2.0,0,1660,0
700000.0,3.0,2.5,2050,2.0,0,2050,0
385200.0,4.0,1.0,1550,1.5,0,1550,0
270000.0,4.0,2.25,1900,1.0,0,1900,0
735000.0,4.0,2.5,2820,2.0,0,2050,770
389250.0,2.0,1.5,1490,1.0,0,930,560
315000.0,3.0,1.5,1750,1.0,0,1150,600
545000.0,4.0,2.5,2040,2.0,0,2040,0
550000.0,3.0,1.5,1900,1.5,0,1640,260
415000.0,3.0,1.75,1910,1.0,0,1340,570
387500.0,3.0,1.0,1560,1.0,0,1560,0
432000.0,3.0,1.75,1470,1.0,3,1070,400
402000.0,3.0,2.5,2700,1.0,3,1350,1350
1035000.0,4.0,3.25,3450,2.0,3,2430,1020
294700.0,3.0,2.0,1970,1.0,0,1300,670
744000.0,3.0,2.5,2670,2.0,0,2670,0
715000.0,3.0,2.5,2550,2.0,0,2550,0
500000.0,4.0,1.0,1720,1.5,0,1720,0
1300000.0,4.0,4.0,4270,2.0,3,3180,1090
1150000.0,3.0,1.5,2170,1.0,2,1130,1040
650000.0,4.0,2.5,2840,2.0,0,2840,0
510000.0,3.0,1.75,1480,1.0,0,1480,0
525000.0,5.0,2.75,2440,1.0,0,1240,1200
920000.0,4.0,2.75,2880,1.5,0,1710,1170
200000.0,2.0,1.0,1730,1.0,0,1380,350
435000.0,2.0,1.0,1260,1.5,0,1260,0
809950.0,4.0,2.0,2230,1.5,0,2230,0
471000.0,3.0,2.5,2030,2.0,0,1720,310
253500.0,2.0,1.0,810,1.0,0,810,0
185000.0,3.0,1.0,1840,1.0,0,920,920
535500.0,3.0,1.5,1730,2.0,0,1730,0
835000.0,2.0,2.0,2280,1.0,0,2280,0
589500.0,4.0,2.5,2630,2.0,0,2630,0
680000.0,3.0,2.25,2270,1.0,0,1820,450
360000.0,3.0,1.75,1020,1.5,0,1020,0
595000.0,4.0,2.5,1990,2.0,0,1680,310
300000.0,4.0,2.5,2680,2.0,0,2680,0
660000.0,3.0,1.75,1980,1.5,0,1140,840
570000.0,3.0,2.5,2400,2.0,0,2400,0
285000.0,2.0,1.0,780,1.0,0,780,0
435000.0,3.0,2.0,980,1.0,0,980,0
450000.0,3.0,2.5,1480,2.0,0,1480,0
510000.0,4.0,1.5,1320,1.0,0,1320,0
1280000.0,4.0,3.5,3010,2.0,0,2370,640
539000.0,3.0,2.0,2260,1.0,0,1780,480
407193.0,4.0,2.0,1880,2.0,0,1880,0
320000.0,3.0,1.75,1370,1.0,0,1370,0
739000.0,4.0,3.0,2720,2.0,0,1800,920
452000.0,2.0,1.75,1740,1.0,0,990,750
600000.0,4.0,2.5,2560,2.0,0,2560,0
279000.0,5.0,2.5,2690,2.0,0,2690,0
895000.0,4.0,3.0,3240,2.0,0,3240,0
585000.0,4.0,2.5,2430,2.0,0,2430,0
405000.0,2.0,2.0,1405,2.0,0,1140,265
837219.0,5.0,2.75,3030,2.0,0,3030,0
490000.0,3.0,3.0,1730,3.0,0,1730,0
462000.0,4.0,2.5,3070,2.0,0,3070,0
540000.0,4.0,2.5,1780,2.0,0,1780,0
260000.0,4.0,2.5,1811,2.0,0,1811,0
567500.0,3.0,2.5,2300,2.0,0,2300,0
445000.0,2.0,1.0,1440,1.0,0,960,480
684680.0,4.0,2.25,2370,2.0,0,2370,0
455000.0,3.0,1.0,1300,1.5,0,1300,0
540000.0,5.0,3.0,2870,2.0,0,2090,780
530000.0,3.0,2.75,3400,2.0,2,2470,930
410000.0,3.0,1.0,1410,1.0,0,910,500
450000.0,3.0,1.75,1640,1.0,0,1110,530
609900.0,4.0,2.5,3190,2.0,0,3190,0
648000.0,4.0,2.5,2380,2.0,0,2380,0
550000.0,3.0,2.5,2260,2.0,0,2260,0
347000.0,3.0,1.75,1240,1.0,0,1240,0
1339000.0,4.0,2.5,4250,2.0,2,3260,990
288350.0,3.0,1.5,1860,1.0,0,1200,660
1150000.0,3.0,2.5,2850,1.0,0,1730,1120
525000.0,3.0,3.0,2470,2.0,0,2470,0
250250.0,3.0,2.25,2210,2.0,0,2210,0
341000.0,4.0,1.75,1920,1.0,0,1500,420
700000.0,4.0,3.0,3150,2.0,0,3150,0
390000.0,4.0,1.75,2700,1.5,0,2700,0
539950.0,3.0,2.25,2190,1.0,1,1240,950
552000.0,2.0,2.5,1380,3.0,0,1380,0
250000.0,5.0,1.5,2520,1.5,0,1510,1010
502000.0,3.0,1.75,1300,1.0,0,1300,0
480000.0,4.0,1.75,2220,2.0,3,2220,0
378500.0,2.0,1.0,730,1.0,0,730,0
1350000.0,4.0,3.25,3300,2.0,0,3300,0
605000.0,3.0,2.5,2670,2.0,3,2670,0
307550.0,4.0,2.5,1980,2.0,0,1980,0
304700.0,2.0,1.0,740,1.0,0,740,0
568000.0,3.0,1.75,2050,1.0,0,1070,980
385000.0,3.0,1.75,1230,1.0,0,1230,0
345000.0,3.0,2.5,1210,3.0,0,1210,0
435000.0,3.0,2.25,1890,1.0,0,1230,660
579000.0,2.0,2.0,1870,1.0,0,1870,0
236000.0,3.0,1.75,1330,1.0,0,1330,0
305100.0,3.0,2.0,1590,1.0,0,1590,0
368000.0,3.0,1.75,1710,1.0,0,1710,0
255000.0,2.0,1.0,1200,1.0,2,1200,0
400000.0,2.0,1.0,1140,1.0,0,1140,0
440000.0,3.0,1.75,2240,1.0,0,1120,1120
417000.0,2.0,1.0,920,1.0,0,920,0
435000.0,2.0,1.0,800,1.0,0,800,0
475000.0,4.0,2.75,1980,1.0,0,1980,0
563500.0,4.0,2.5,2800,2.0,0,2800,0
285000.0,3.0,2.25,1680,2.0,0,1680,0
471000.0,4.0,2.5,2330,2.0,0,2330,0
500000.0,4.0,1.75,2240,1.5,0,2240,0
640000.0,3.0,2.5,2140,2.0,0,2140,0
442500.0,4.0,2.5,2170,2.0,0,2170,0
213400.0,3.0,1.5,1150,1.0,0,1150,0
831000.0,4.0,2.5,2030,1.5,0,1630,400
325000.0,3.0,2.0,1350,1.0,0,1350,0
425000.0,2.0,1.0,910,1.0,0,910,0
550000.0,4.0,2.5,2700,1.0,0,1440,1260
599950.0,4.0,3.5,3730,2.0,2,2440,1290
1225000.0,4.0,2.5,2740,2.0,0,2740,0
750000.0,4.0,3.25,2050,2.0,0,1370,680
290000.0,4.0,3.0,2390,2.0,0,2390,0
270000.0,4.0,2.75,1990,1.0,0,1270,720
229950.0,4.0,1.75,1300,1.0,0,1300,0
234999.0,3.0,1.0,1330,1.0,0,1330,0
265000.0,2.0,1.0,1000,1.0,0,1000,0
367300.0,4.0,2.75,2190,2.0,0,2190,0
550000.0,3.0,1.75,1380,1.5,0,1380,0
743700.0,4.0,2.5,2610,2.0,0,2610,0
352750.0,2.0,1.75,1060,2.0,0,960,100
403950.0,2.0,1.0,710,2.0,0,710,0
980000.0,4.0,2.5,2730,1.5,0,2230,500
554000.0,3.0,1.75,1760,1.0,0,1760,0
546000.0,3.0,2.5,1530,2.0,0,1530,0
212500.0,2.0,2.0,1030,1.0,0,1030,0
428000.0,3.0,2.0,1310,1.0,0,780,530
965000.0,4.0,2.25,3160,1.0,0,3160,0
364900.0,3.0,3.0,2500,2.0,0,2500,0
559000.0,3.0,1.5,2070,1.0,0,1140,930
213000.0,4.0,1.75,1980,1.0,0,1480,500
620000.0,3.0,2.5,2590,2.0,0,2590,0
240000.0,4.0,1.0,1910,1.5,0,1910,0
852500.0,3.0,2.5,2630,1.0,0,1580,1050
410000.0,3.0,2.5,1960,2.0,0,1960,0
328000.0,3.0,1.75,1440,2.0,0,1440,0
625000.0,3.0,1.75,2210,1.0,0,1390,820
235000.0,3.0,1.0,1590,1.5,0,1590,0
489000.0,3.0,3.5,1500,2.0,0,1240,260
536000.0,3.0,2.5,1900,2.0,0,1900,0
400000.0,4.0,3.5,2370,2.5,0,2370,0
398000.0,3.0,2.5,1720,2.0,0,1240,480
379000.0,4.0,1.5,2020,1.0,0,2020,0
345000.0,2.0,1.5,1340,2.0,0,1120,220
365000.0,3.0,2.5,1800,2.0,0,1800,0
315000.0,3.0,2.5,1480,2.0,0,1150,330
571000.0,4.0,2.0,2750,1.5,0,2250,500
1025000.0,5.0,4.0,3760,2.0,0,3760,0
695000.0,3.0,2.75,2540,2.0,0,2540,0
225000.0,3.0,1.75,1760,1.0,0,920,840
740000.0,3.0,2.5,3000,2.0,0,3000,0
315000.0,4.0,2.5,1930,2.0,0,1930,0
1230000.0,4.0,2.5,3040,2.0,0,3040,0
420000.0,2.0,1.0,860,1.0,0,860,0
310000.0,3.0,1.75,1420,1.0,0,1100,320
700000.0,3.0,2.0,2080,1.0,0,1160,920
269000.0,3.0,2.5,1560,2.0,0,1560,0
369990.0,4.0,2.5,1960,2.0,0,1960,0
800000.0,3.0,2.25,1620,2.0,0,1620,0
440000.0,3.0,1.5,1290,3.0,0,1290,0
435000.0,5.0,2.25,1970,1.0,0,1450,520
345000.0,3.0,1.75,1540,1.0,0,920,620
558000.0,4.0,2.0,2180,1.0,0,1020,1160
490000.0,3.0,2.0,2220,2.0,0,1640,580
335000.0,3.0,1.75,2430,1.0,0,1410,1020
350000.0,2.0,0.75,1392,1.5,0,1392,0
100000.0,4.0,1.0,1120,1.0,0,860,260
417500.0,4.0,1.0,1390,1.5,0,1390,0
253000.0,3.0,1.75,2040,1.0,0,1020,1020
1240000.0,5.0,3.0,2830,2.0,0,2460,370
490000.0,4.0,2.5,3020,2.0,0,3020,0
470000.0,3.0,1.75,2290,1.0,0,1620,670
483300.0,4.0,2.0,1210,1.0,0,1210,0
659000.0,3.0,2.5,2510,2.0,0,2510,0
480000.0,4.0,1.75,2320,1.0,0,1140,1180
165000.0,3.0,1.0,970,1.0,0,970,0
659500.0,3.0,1.75,1820,1.0,0,1620,200
219900.0,3.0,1.0,970,1.0,0,970,0
315000.0,2.0,1.0,1740,1.0,0,950,790
250000.0,3.0,1.75,1590,1.0,0,1130,460
268000.0,2.0,1.0,1380,1.0,0,870,510
380000.0,4.0,1.5,1680,1.0,0,1130,550
499000.0,2.0,1.0,1220,1.0,0,920,300
285000.0,2.0,2.0,1651,1.0,0,1651,0
183000.0,3.0,1.75,1330,1.0,0,1330,0
1070000.0,3.0,3.0,2940,2.0,0,2230,710
429000.0,3.0,3.25,1410,3.0,0,1410,0
403000.0,2.0,1.0,1100,1.0,0,1100,0
375500.0,3.0,1.5,1530,1.0,0,1530,0
516200.0,3.0,2.0,2110,1.0,0,1080,1030
385000.0,4.0,1.75,1720,1.0,0,860,860
515000.0,3.0,2.5,1800,2.0,0,1800,0
375000.0,4.0,2.5,2210,2.0,0,2210,0
650000.0,4.0,2.25,2560,2.0,0,2560,0
306888.0,2.0,1.5,1010,2.0,0,1010,0
870000.0,4.0,2.5,3340,2.0,1,2470,870
310000.0,4.0,1.0,1740,1.5,0,1740,0
251750.0,3.0,2.0,1320,1.0,0,1320,0
366000.0,3.0,1.75,1520,1.0,0,1520,0
429950.0,3.0,1.5,2010,1.0,0,1570,440
710000.0,3.0,3.5,2440,2.0,0,1990,450
895000.0,5.0,2.5,2550,1.0,0,1610,940
149500.0,3.0,1.0,1010,1.0,0,1010,0
310000.0,3.0,2.5,1780,1.0,0,1230,550
555000.0,3.0,2.0,2180,1.5,2,1680,500
750000.0,5.0,3.25,2750,2.0,1,2150,600
745000.0,4.0,3.25,3490,2.0,0,3490,0
695000.0,3.0,2.5,2550,2.0,0,2550,0
433000.0,3.0,1.75,1870,1.0,0,1270,600
307000.0,4.0,1.0,1150,1.5,0,1150,0
655275.0,3.0,1.75,2050,1.0,0,1460,590
392000.0,4.0,2.75,1940,2.0,0,1940,0
1180000.0,5.0,3.75,3630,1.5,0,2470,1160
359950.0,3.0,1.75,1890,2.0,0,1890,0
360000.0,4.0,2.0,1630,1.0,0,1630,0
566000.0,4.0,1.75,2440,1.0,0,1340,1100
700000.0,5.0,2.75,3100,2.0,2,3100,0
415000.0,3.0,2.5,2090,2.0,0,2090,0
199500.0,3.0,1.0,920,1.0,0,920,0
749000.0,3.0,1.0,1580,1.5,0,1580,0
680000.0,3.0,1.75,1760,1.0,0,1460,300
400000.0,4.0,2.5,2530,1.0,0,1440,1090
608000.0,4.0,2.75,2490,1.0,0,1400,1090
480000.0,5.0,2.5,2732,1.0,2,1870,862
1059500.0,5.0,3.25,3230,2.0,0,2480,750
695000.0,4.0,3.5,3510,2.0,0,3510,0
899900.0,4.0,2.5,2580,2.0,0,2580,0
499950.0,2.0,2.25,1060,2.0,0,940,120
533112.0,4.0,2.75,2790,2.0,0,2790,0
303210.0,4.0,2.5,2009,2.0,0,2009,0
525000.0,5.0,2.75,2880,2.0,0,2880,0
399950.0,2.0,1.0,710,2.0,0,710,0
850830.0,3.0,2.5,2070,1.5,0,1270,800
371500.0,3.0,2.0,1370,1.0,0,1370,0
522000.0,3.0,1.75,1730,1.0,0,1400,330
588000.0,4.0,2.0,1680,1.0,0,980,700
276900.0,2.0,1.0,1350,1.0,2,1350,0
248000.0,5.0,1.5,1510,1.0,0,1510,0
280000.0,3.0,2.5,1860,2.0,0,1860,0
290300.0,2.0,1.0,860,1.0,0,860,0
527000.0,2.0,1.75,1640,1.0,0,840,800
487028.0,2.0,1.5,1295,2.0,0,1105,190
325000.0,3.0,1.75,1790,1.0,0,1130,660
799000.0,3.0,1.5,2210,1.5,0,2210,0
354000.0,3.0,1.0,940,1.0,0,940,0
262500.0,3.0,1.5,1160,1.0,0,1160,0
560200.0,3.0,2.5,1990,2.0,0,1990,0
220000.0,3.0,1.0,1050,1.0,0,1050,0
650000.0,2.0,1.0,1030,1.0,0,1030,0
435000.0,3.0,2.5,1420,3.0,0,1420,0
800000.0,4.0,3.75,2690,2.0,3,2120,570
1010000.0,4.0,2.5,3760,2.0,0,3760,0
200000.0,2.0,1.0,700,1.0,0,700,0
295000.0,5.0,3.5,2100,2.0,0,1410,690
580379.0,4.0,2.75,2240,1.5,0,2240,0
875000.0,4.0,2.5,3470,2.0,0,3470,0
515000.0,3.0,2.5,3370,2.0,0,3200,170
285000.0,3.0,2.5,1870,2.0,0,1870,0
290000.0,3.0,1.75,1520,1.0,0,1520,0
355000.0,1.0,1.75,750,1.0,0,550,200
381000.0,3.0,1.5,1460,1.0,0,1460,0
571000.0,3.0,2.5,2600,2.0,0,2600,0
852600.0,4.0,2.5,3320,2.0,0,2650,670
1085000.0,5.0,2.5,2340,2.0,0,2340,0
371000.0,3.0,1.0,890,1.0,0,890,0
514000.0,3.0,1.75,1720,1.0,1,1220,500
386000.0,3.0,1.5,1270,2.0,0,1080,190
464000.0,4.0,2.5,2180,2.0,0,2180,0
335000.0,4.0,2.25,2030,1.0,0,1230,800
740000.0,4.0,2.75,2490,2.0,2,1490,1000
465000.0,4.0,1.75,1470,1.0,0,980,490
700000.0,3.0,2.75,2500,1.0,0,1390,1110
